Education,JoiningYear,City,PaymentTier,Age,Gender,EverBenched,ExperienceInCurrentDomain,LeaveOrNot,ID
Bachelors,2017,Pune,0,1,1,0,3,0,2875
Bachelors,2017,New Delhi,0,1,1,0,1,1,2876
Bachelors,2013,Pune,1,1,1,0,0,0,2878
Bachelors,2015,New Delhi,1,1,0,0,3,0,2880
Bachelors,2015,Bangalore,1,1,1,0,2,0,2884
Masters,2015,Pune,0,1,0,0,1,0,2885
Bachelors,2014,Bangalore,1,1,1,0,4,0,2887
Bachelors,2016,Bangalore,1,1,1,0,1,1,2889
Bachelors,2018,Bangalore,1,1,1,0,3,1,2892
Bachelors,2017,New Delhi,0,1,1,0,2,0,2895
Bachelors,2016,Bangalore,1,1,0,0,0,1,2896
Bachelors,2015,Pune,0,1,0,0,0,1,2898
Bachelors,2018,Bangalore,1,1,0,0,3,1,2902
Bachelors,2014,Bangalore,1,1,1,0,0,0,2908
Bachelors,2017,Bangalore,1,1,1,0,0,0,2909
Bachelors,2014,Pune,1,1,1,0,2,0,2910
Bachelors,2012,New Delhi,1,1,0,0,0,0,2913
Bachelors,2017,Bangalore,1,1,1,0,0,0,2914
Bachelors,2018,Bangalore,1,1,1,0,5,1,2915
Bachelors,2013,Bangalore,1,1,1,0,5,1,2918
Bachelors,2013,Bangalore,1,1,0,0,3,0,2925
Bachelors,2013,Bangalore,1,1,0,1,5,0,2929
Bachelors,2017,Bangalore,1,1,1,0,5,0,2933
Masters,2017,Bangalore,0,1,1,0,5,1,2937
Masters,2014,New Delhi,1,1,0,0,2,0,2938
Bachelors,2012,Bangalore,1,1,1,0,0,0,2940
Masters,2017,Pune,0,1,1,0,5,0,2941
Bachelors,2013,Bangalore,0,1,0,0,4,1,2944
Bachelors,2016,Pune,1,1,0,0,4,1,2946
Bachelors,2017,New Delhi,0,1,1,0,5,0,2947
Bachelors,2012,Bangalore,1,1,0,0,3,0,2948
Bachelors,2015,Bangalore,1,1,1,0,4,0,2949
Bachelors,2012,Pune,1,1,1,0,4,0,2953
Bachelors,2016,Bangalore,1,1,1,0,3,1,2954
Masters,2015,Pune,1,1,1,0,4,1,2955
Bachelors,2017,New Delhi,0,1,0,0,4,0,2956
Masters,2017,Bangalore,0,1,1,0,4,1,2957
Bachelors,2014,Bangalore,1,1,0,0,2,0,2958
Bachelors,2014,Bangalore,1,1,0,0,2,0,2959
Bachelors,2017,Pune,1,1,1,1,4,0,2960
Bachelors,2013,Bangalore,1,1,1,0,0,0,2961
Bachelors,2016,Bangalore,1,1,0,0,3,0,2963
Bachelors,2017,New Delhi,0,1,0,0,4,0,2966
Bachelors,2013,Bangalore,1,1,0,0,4,0,2967
Bachelors,2014,Bangalore,0,1,0,0,5,0,2968
Bachelors,2014,Pune,1,1,1,0,0,0,2969
Masters,2012,Bangalore,1,1,0,0,4,1,2970
Bachelors,2016,New Delhi,1,1,0,0,0,0,2973
Masters,2018,New Delhi,1,1,0,0,2,1,2975
PHD,2015,New Delhi,0,1,0,0,5,0,2976
Bachelors,2012,Pune,1,1,1,0,4,0,2978
Bachelors,2015,Pune,0,1,0,1,4,1,2979
Bachelors,2013,Bangalore,1,1,1,0,0,0,2982
Bachelors,2013,Bangalore,1,1,1,0,4,0,2985
Bachelors,2015,Pune,1,1,1,0,0,0,2988
Bachelors,2014,Bangalore,0,1,1,0,4,0,2989
Bachelors,2015,Pune,1,1,0,0,0,1,2992
Bachelors,2013,Pune,0,1,0,0,4,1,2993
Bachelors,2013,Pune,0,1,0,0,0,1,2994
Bachelors,2018,Pune,1,1,1,0,1,1,2998
Masters,2017,Bangalore,1,0,0,0,4,0,3002
Bachelors,2016,Bangalore,1,0,1,0,0,0,3004
Bachelors,2014,Pune,1,1,1,0,3,0,3006
Bachelors,2015,Pune,1,0,1,0,5,0,3009
Bachelors,2015,Bangalore,1,1,1,1,3,0,3012
Bachelors,2016,Bangalore,1,1,1,0,1,0,3013
Bachelors,2017,Bangalore,1,0,1,1,3,0,3017
Bachelors,2012,Bangalore,1,1,1,0,2,0,3021
Bachelors,2013,Bangalore,1,1,1,0,4,0,3022
Bachelors,2014,Bangalore,1,1,1,0,1,0,3023
Bachelors,2018,Bangalore,1,1,1,0,3,1,3025
Bachelors,2018,Pune,1,0,1,1,3,1,3027
Bachelors,2017,Pune,0,1,0,0,0,0,3029
Masters,2017,New Delhi,0,1,0,0,0,1,3030
Masters,2012,Bangalore,0,1,1,0,3,1,3032
Bachelors,2014,Bangalore,1,1,1,1,0,0,3038
Bachelors,2013,Bangalore,1,1,1,0,0,0,3039
Bachelors,2014,Bangalore,1,1,1,0,4,0,3040
Bachelors,2014,Bangalore,1,1,1,0,5,0,3043
Masters,2017,New Delhi,0,1,0,0,2,1,3046
Masters,2013,New Delhi,1,0,1,0,0,0,3048
Bachelors,2015,Bangalore,1,1,1,0,5,0,3051
Bachelors,2015,Pune,1,1,1,1,5,0,3053
Bachelors,2012,Bangalore,1,0,1,0,3,0,3055
Bachelors,2018,Bangalore,1,1,1,1,2,1,3056
Masters,2015,Pune,0,1,0,0,1,0,3057
Bachelors,2015,Bangalore,1,1,1,0,3,0,3059
Bachelors,2016,Pune,1,1,1,0,3,0,3065
Bachelors,2013,Bangalore,1,1,1,0,5,0,3066
Masters,2017,New Delhi,0,1,1,0,4,1,3067
Bachelors,2014,Bangalore,1,0,0,0,4,0,3070
Bachelors,2015,Pune,0,1,0,0,5,1,3074
Bachelors,2017,Bangalore,1,0,0,0,4,0,3075
Masters,2017,Pune,1,1,1,0,4,1,3076
Bachelors,2015,Pune,0,1,0,0,0,1,3077
Bachelors,2018,Bangalore,1,1,1,0,1,1,3080
Bachelors,2015,Pune,0,1,0,1,0,1,3085
Bachelors,2016,Bangalore,1,1,1,0,1,0,3086
Bachelors,2012,Bangalore,1,1,0,0,1,0,3090
Bachelors,2015,Pune,1,0,0,0,3,1,3094
Masters,2015,New Delhi,0,1,1,0,5,1,3102
Bachelors,2017,New Delhi,1,1,1,0,2,0,3105
Bachelors,2015,Bangalore,1,1,1,0,2,0,3107
Bachelors,2013,Bangalore,1,1,0,1,3,1,3108
Bachelors,2014,Bangalore,1,0,0,0,0,0,3113
Masters,2015,Pune,0,1,0,0,1,0,3115
Bachelors,2017,New Delhi,0,1,1,0,2,0,3117
Bachelors,2015,Pune,1,1,1,0,1,0,3118
Bachelors,2018,New Delhi,1,1,0,1,0,1,3120
Bachelors,2017,New Delhi,0,1,0,0,5,0,3121
PHD,2015,Pune,1,1,0,0,1,0,3123
Bachelors,2014,Bangalore,1,1,1,0,3,0,3126
Masters,2017,Bangalore,1,1,0,0,4,1,3131
Bachelors,2017,New Delhi,0,1,0,0,4,1,3135
Bachelors,2016,New Delhi,1,1,1,0,1,0,3136
Masters,2017,Pune,0,1,0,0,3,0,3140
Masters,2017,New Delhi,0,1,1,0,5,0,3141
Bachelors,2015,Bangalore,1,1,1,0,3,1,3143
Bachelors,2014,Bangalore,0,1,1,0,5,0,3146
Masters,2017,New Delhi,0,1,0,0,2,1,3147
Bachelors,2012,Bangalore,1,1,0,0,5,0,3149
Bachelors,2016,Pune,0,1,0,0,0,1,3151
Masters,2015,New Delhi,1,1,1,0,2,1,3154
Bachelors,2013,New Delhi,1,1,1,0,2,0,3155
Bachelors,2017,Bangalore,1,0,1,1,1,0,3156
Masters,2016,New Delhi,1,1,1,0,1,0,3157
Bachelors,2014,Bangalore,1,1,1,0,4,0,3159
Bachelors,2014,Bangalore,1,1,0,0,1,1,3160
Masters,2017,New Delhi,1,1,1,0,2,0,3163
Bachelors,2012,Pune,1,1,1,0,2,0,3164
Bachelors,2013,Pune,1,0,0,0,5,1,3168
Bachelors,2014,Pune,1,0,1,0,5,0,3169
Bachelors,2012,Bangalore,1,0,0,0,5,0,3171
Bachelors,2013,Bangalore,1,0,1,0,2,0,3173
Bachelors,2016,New Delhi,1,0,0,0,1,1,3174
Bachelors,2017,Pune,1,0,1,0,3,0,3175
Bachelors,2014,Pune,1,0,1,0,2,0,3179
Bachelors,2016,Bangalore,1,1,1,0,1,1,3181
Bachelors,2015,New Delhi,1,0,1,0,2,0,3188
Bachelors,2017,New Delhi,0,1,0,0,1,1,3189
Bachelors,2017,Bangalore,1,1,1,0,5,0,3196
PHD,2015,New Delhi,1,1,0,0,4,0,3197
Bachelors,2012,Bangalore,0,1,1,0,1,1,3198
Bachelors,2017,Pune,1,1,1,1,0,0,3199
Bachelors,2013,Bangalore,0,1,0,0,1,1,3203
PHD,2013,Pune,1,1,1,0,0,0,3204
Masters,2015,Pune,0,1,1,0,4,1,3205
Masters,2014,Bangalore,1,1,0,0,2,1,3206
Bachelors,2015,Pune,0,1,0,0,0,1,3208
Bachelors,2012,Bangalore,1,1,0,0,1,1,3210
Bachelors,2012,Bangalore,1,1,1,0,1,0,3212
Masters,2014,Pune,1,0,1,0,4,1,3217
Masters,2017,Pune,0,1,0,0,2,0,3220
Bachelors,2012,Bangalore,1,1,0,0,5,0,3221
Bachelors,2013,Bangalore,1,1,1,0,3,0,3222
Bachelors,2013,Bangalore,1,1,0,0,4,1,3226
Bachelors,2012,Bangalore,1,1,0,0,1,0,3227
Bachelors,2015,Bangalore,1,1,1,1,2,0,3228
Masters,2012,New Delhi,1,1,1,0,2,0,3231
Bachelors,2015,Bangalore,0,1,1,0,5,0,3234
Bachelors,2016,Pune,1,1,0,0,3,1,3237
Bachelors,2017,Pune,0,0,0,0,2,1,3238
Bachelors,2016,Bangalore,1,1,1,0,0,0,3239
Bachelors,2014,Bangalore,1,1,1,0,3,1,3242
Bachelors,2017,Pune,1,1,1,0,1,0,3244
Masters,2018,Bangalore,1,1,1,0,2,1,3246
Bachelors,2012,Bangalore,1,0,0,0,4,0,3247
Bachelors,2012,Bangalore,1,0,1,0,0,0,3253
Bachelors,2017,New Delhi,0,1,1,0,0,0,3254
Masters,2015,New Delhi,1,1,0,0,0,0,3255
Bachelors,2014,New Delhi,0,1,0,0,4,1,3256
Bachelors,2016,Pune,1,0,1,0,4,0,3257
Bachelors,2017,Bangalore,1,1,0,0,4,0,3258
Bachelors,2015,New Delhi,1,1,0,0,0,0,3259
Masters,2017,New Delhi,0,1,0,0,2,0,3260
PHD,2018,New Delhi,1,1,0,0,0,1,3261
Bachelors,2012,Bangalore,1,1,0,0,3,0,3262
Bachelors,2012,Pune,1,1,0,0,5,0,3263
Bachelors,2013,Pune,0,1,0,0,1,1,3265
Bachelors,2014,New Delhi,1,1,0,0,5,0,3268
Bachelors,2015,Bangalore,1,1,1,0,0,0,3269
Bachelors,2017,Bangalore,1,1,0,0,2,0,3270
Masters,2012,Bangalore,1,0,0,0,5,0,3272
Bachelors,2013,Bangalore,1,0,0,0,4,0,3276
Bachelors,2012,Pune,1,1,1,0,1,0,3280
Bachelors,2015,New Delhi,1,1,1,0,4,0,3281
Bachelors,2013,New Delhi,1,1,0,0,1,0,3285
Bachelors,2012,New Delhi,0,1,0,0,0,1,3286
Masters,2017,New Delhi,0,0,0,0,2,1,3288
Bachelors,2012,Bangalore,1,0,1,0,5,0,3289
Bachelors,2012,Bangalore,1,1,1,0,4,0,3291
Bachelors,2014,Bangalore,1,1,1,0,5,1,3292
Bachelors,2015,Pune,0,1,0,0,1,1,3295
Bachelors,2012,Pune,1,1,1,0,2,0,3296
Bachelors,2013,Pune,1,1,1,0,2,0,3298
Bachelors,2015,Pune,0,0,0,0,4,1,3299
Bachelors,2013,New Delhi,1,1,0,0,4,0,3300
Bachelors,2016,Bangalore,1,1,1,1,2,0,3301
Bachelors,2012,Bangalore,1,1,1,0,2,0,3303
Masters,2017,New Delhi,0,1,0,0,2,1,3304
Bachelors,2017,Bangalore,1,1,0,0,5,0,3305
Bachelors,2013,Bangalore,1,1,1,0,2,0,3306
Bachelors,2015,Pune,0,1,0,0,3,1,3308
Bachelors,2016,New Delhi,1,0,1,0,0,0,3313
Bachelors,2017,Pune,1,1,0,0,0,1,3314
Bachelors,2015,Bangalore,1,1,0,0,3,1,3315
Bachelors,2013,Bangalore,1,1,0,0,0,0,3317
Bachelors,2013,Bangalore,1,1,1,0,5,0,3319
Masters,2017,Pune,1,1,1,0,3,1,3324
Bachelors,2017,Pune,0,1,0,0,2,1,3326
Bachelors,2014,Pune,0,1,0,0,5,1,3330
Bachelors,2014,Bangalore,1,1,1,0,1,0,3331
Bachelors,2012,Bangalore,1,0,1,0,3,0,3332
Bachelors,2016,Bangalore,1,1,0,0,0,0,3335
Bachelors,2014,Bangalore,1,1,0,0,3,0,3336
Bachelors,2014,Pune,1,1,1,0,1,0,3338
Masters,2014,New Delhi,1,1,1,0,2,0,3339
Masters,2017,New Delhi,1,1,1,0,2,0,3340
Bachelors,2014,New Delhi,1,1,1,0,3,0,3341
Bachelors,2015,Pune,0,0,0,0,2,1,3343
Bachelors,2014,Bangalore,1,0,1,0,0,0,3344
Bachelors,2017,Pune,1,0,0,0,1,1,3347
Bachelors,2014,Pune,1,0,1,0,5,0,3348
Bachelors,2012,Bangalore,1,1,1,0,3,0,3350
Bachelors,2017,Pune,1,1,0,0,2,0,3352
Bachelors,2014,Bangalore,1,1,1,0,0,1,3354
Bachelors,2016,Bangalore,1,0,1,0,4,0,3355
Masters,2017,New Delhi,1,1,0,0,3,0,3356
Bachelors,2018,Pune,1,0,1,0,0,1,3357
Bachelors,2017,Bangalore,1,1,1,0,3,0,3361
Bachelors,2018,Pune,1,1,1,0,5,1,3362
Bachelors,2016,Pune,1,1,1,0,0,0,3363
Bachelors,2016,Pune,1,1,1,0,1,1,3365
Bachelors,2016,Bangalore,1,1,1,0,3,0,3366
Bachelors,2013,Bangalore,0,0,1,0,2,0,3367
Bachelors,2017,Bangalore,1,0,0,0,4,0,3368
Bachelors,2015,Bangalore,1,1,1,0,1,0,3369
Bachelors,2014,Pune,1,1,0,0,2,1,3373
Bachelors,2013,Bangalore,1,0,1,1,2,1,3374
PHD,2013,Bangalore,1,1,1,0,2,1,3377
Bachelors,2012,Bangalore,1,1,0,0,3,0,3379
PHD,2016,New Delhi,1,0,1,0,1,0,3380
Bachelors,2015,Bangalore,1,1,0,0,0,0,3381
Bachelors,2013,Bangalore,1,1,1,0,1,0,3383
Masters,2013,Pune,0,0,1,0,2,1,3386
Bachelors,2015,Bangalore,1,0,0,0,1,0,3388
Bachelors,2012,Bangalore,1,1,1,0,3,0,3390
Bachelors,2014,Bangalore,1,1,1,0,5,0,3393
Bachelors,2013,Bangalore,1,0,1,0,2,0,3394
Bachelors,2013,Bangalore,1,1,1,0,0,0,3395
Bachelors,2017,Bangalore,1,1,1,0,2,0,3396
Bachelors,2013,Bangalore,1,0,1,0,4,0,3397
Bachelors,2016,Bangalore,1,1,1,0,1,0,3399
Bachelors,2018,Bangalore,1,0,1,0,4,1,3400
Bachelors,2016,Bangalore,1,1,0,0,1,0,3402
Bachelors,2013,Bangalore,1,1,1,0,0,0,3407
Bachelors,2017,New Delhi,0,1,1,0,2,0,3408
Bachelors,2015,New Delhi,1,1,1,0,1,0,3409
Bachelors,2017,Bangalore,1,1,1,0,0,0,3410
Bachelors,2017,New Delhi,0,1,1,0,3,0,3413
Bachelors,2016,Bangalore,0,1,1,1,2,1,3414
Bachelors,2017,Pune,0,1,1,0,1,0,3415
Bachelors,2013,Pune,1,1,1,1,5,0,3421
Masters,2015,New Delhi,1,1,1,0,0,1,3423
Bachelors,2013,Bangalore,1,1,1,0,2,0,3424
Bachelors,2012,Bangalore,1,1,1,1,0,1,3425
Bachelors,2012,Bangalore,1,1,1,0,5,0,3429
Masters,2017,New Delhi,0,1,1,1,2,0,3432
Bachelors,2013,Pune,1,1,1,0,4,0,3433
Bachelors,2013,Pune,1,1,1,1,5,0,3434
Bachelors,2017,Bangalore,1,1,1,0,1,1,3435
Bachelors,2016,Bangalore,1,0,1,0,0,1,3438
Masters,2015,Pune,0,1,0,0,0,0,3440
Bachelors,2017,New Delhi,1,0,1,0,1,0,3441
Bachelors,2013,Bangalore,1,1,0,0,2,0,3442
Bachelors,2013,Bangalore,1,1,1,1,4,0,3443
Bachelors,2015,Bangalore,1,1,1,1,4,0,3447
Bachelors,2015,Pune,1,1,0,0,1,1,3452
Masters,2014,New Delhi,1,1,1,0,5,0,3453
Bachelors,2017,Pune,0,1,0,0,2,1,3454
Masters,2017,New Delhi,0,1,1,0,2,1,3457
Masters,2017,New Delhi,1,1,1,1,2,0,3459
Bachelors,2013,Bangalore,1,1,0,0,4,0,3462
Masters,2017,Bangalore,1,0,1,0,4,1,3464
Bachelors,2017,Bangalore,1,1,0,0,3,0,3465
Bachelors,2017,Pune,0,1,1,0,2,0,3466
Bachelors,2016,Bangalore,1,0,1,0,0,0,3468
Bachelors,2016,Bangalore,1,0,0,0,1,1,3469
Bachelors,2015,Bangalore,1,1,1,1,4,0,3470
Masters,2017,Pune,0,1,1,0,0,1,3471
Bachelors,2018,Bangalore,1,0,0,0,2,1,3472
Bachelors,2015,New Delhi,0,1,0,0,4,1,3473
Bachelors,2014,Bangalore,1,1,1,0,5,0,3479
Bachelors,2017,Bangalore,1,1,0,0,2,0,3480
Bachelors,2013,Bangalore,1,1,0,0,1,0,3483
Bachelors,2017,Bangalore,1,1,1,0,5,0,3485
Masters,2016,New Delhi,1,0,1,0,5,1,3486
Bachelors,2017,Bangalore,1,1,1,1,0,0,3489
Masters,2015,New Delhi,1,1,1,0,1,0,3491
Masters,2017,New Delhi,0,1,1,0,3,0,3495
Bachelors,2012,Bangalore,1,0,1,0,3,0,3496
Bachelors,2017,Pune,1,1,0,0,5,0,3497
Bachelors,2018,Bangalore,1,1,0,0,3,1,3498
Bachelors,2016,Pune,1,1,1,0,0,1,3499
Bachelors,2015,Bangalore,1,1,0,0,5,0,3502
Bachelors,2015,Pune,0,1,0,1,1,1,3507
Bachelors,2014,Bangalore,1,1,0,0,2,0,3508
Bachelors,2016,Bangalore,1,1,1,0,2,0,3512
Bachelors,2012,Bangalore,1,1,1,0,1,1,3516
Bachelors,2012,Bangalore,1,1,1,0,5,0,3517
Bachelors,2015,Bangalore,1,1,1,0,3,0,3518
Bachelors,2017,New Delhi,0,1,0,0,5,0,3519
Masters,2017,New Delhi,1,1,0,0,2,0,3520
Bachelors,2013,Bangalore,1,1,1,0,2,1,3521
Bachelors,2017,Bangalore,1,1,1,0,3,0,3523
Bachelors,2012,Bangalore,1,0,1,0,1,0,3524
Bachelors,2015,Bangalore,1,1,0,0,4,0,3526
Bachelors,2015,New Delhi,1,1,0,0,3,0,3528
Bachelors,2017,Pune,1,1,0,0,0,1,3529
Bachelors,2012,Pune,1,1,1,0,0,0,3531
Bachelors,2014,Bangalore,1,1,1,0,3,0,3532
Bachelors,2013,Pune,1,1,1,0,1,0,3534
Masters,2018,Bangalore,1,0,0,0,3,1,3537
Bachelors,2012,Bangalore,1,1,1,0,4,0,3540
Bachelors,2016,Bangalore,1,1,1,0,0,0,3543
Masters,2018,Pune,1,1,1,0,2,1,3546
Bachelors,2015,Pune,0,1,0,0,5,1,3548
Masters,2017,Pune,1,1,1,0,1,0,3551
Masters,2017,New Delhi,1,1,1,0,1,1,3552
Bachelors,2014,Bangalore,1,1,0,0,4,0,3554
Bachelors,2015,New Delhi,0,1,0,0,3,1,3555
Masters,2018,New Delhi,1,1,0,1,2,1,3556
Bachelors,2013,Bangalore,1,1,1,0,5,0,3558
Bachelors,2014,Bangalore,1,1,1,0,1,0,3559
Bachelors,2017,Bangalore,1,1,1,0,3,0,3560
Bachelors,2014,Bangalore,1,1,1,0,5,0,3561
Bachelors,2012,Bangalore,1,1,1,0,3,0,3562
Bachelors,2015,Pune,1,0,0,1,2,1,3563
Bachelors,2014,Pune,0,0,0,0,1,1,3564
Masters,2017,Bangalore,0,1,0,0,2,1,3566
PHD,2016,New Delhi,1,0,1,0,1,0,3567
Bachelors,2017,Bangalore,1,1,1,0,0,1,3569
Masters,2017,New Delhi,0,1,0,1,2,0,3570
Bachelors,2017,Pune,0,1,0,0,5,1,3573
Bachelors,2013,Bangalore,1,1,1,0,5,0,3574
Bachelors,2015,Bangalore,1,1,0,1,2,0,3577
Masters,2017,New Delhi,0,0,0,0,0,0,3579
Bachelors,2015,Pune,1,1,1,0,3,0,3581
Bachelors,2014,Pune,0,1,1,0,3,1,3582
Bachelors,2017,Pune,1,0,1,0,2,0,3583
Bachelors,2017,Bangalore,1,1,0,0,3,0,3584
Bachelors,2017,New Delhi,0,1,1,0,5,0,3586
Bachelors,2016,Bangalore,1,1,0,0,1,0,3589
Bachelors,2012,Bangalore,1,1,1,0,1,1,3591
Bachelors,2014,Bangalore,1,1,1,0,3,0,3592
Bachelors,2015,Bangalore,1,1,0,0,0,0,3593
Bachelors,2012,Bangalore,1,1,1,0,5,0,3595
PHD,2015,Bangalore,1,0,1,0,3,0,3597
Masters,2017,New Delhi,0,1,0,0,2,1,3598
Masters,2017,New Delhi,0,1,0,0,0,0,3603
Bachelors,2016,New Delhi,0,1,0,0,4,1,3608
Bachelors,2015,Bangalore,1,1,0,0,4,0,3614
Bachelors,2014,Bangalore,1,1,1,0,1,0,3615
Masters,2015,New Delhi,1,1,1,0,1,0,3616
Bachelors,2014,Bangalore,0,1,1,0,2,0,3617
Bachelors,2014,Bangalore,1,1,1,0,5,0,3618
Bachelors,2018,Pune,0,1,0,0,4,1,3620
Bachelors,2017,Pune,1,1,1,1,1,0,3621
Masters,2017,New Delhi,0,1,1,0,2,0,3622
Masters,2017,Pune,0,1,1,0,0,0,3624
Masters,2013,Pune,1,1,1,0,2,0,3625
Bachelors,2014,Bangalore,1,0,1,0,5,0,3626
Bachelors,2012,Bangalore,1,0,1,0,4,0,3627
Bachelors,2015,Bangalore,1,1,1,0,0,0,3629
Bachelors,2013,Bangalore,1,1,1,0,5,1,3630
Masters,2017,Pune,0,1,1,0,1,1,3633
Bachelors,2017,Pune,1,1,1,1,5,0,3635
Bachelors,2016,Bangalore,1,1,1,0,2,0,3636
Bachelors,2015,Pune,0,0,0,1,5,1,3640
Bachelors,2017,Pune,1,0,1,0,3,0,3641
Bachelors,2018,Bangalore,1,1,0,0,3,1,3644
Bachelors,2015,Bangalore,1,1,1,0,1,1,3645
Bachelors,2015,New Delhi,1,1,0,0,2,0,3648
Bachelors,2016,Pune,0,1,0,0,2,1,3649
Bachelors,2016,Bangalore,1,1,1,0,1,0,3651
PHD,2018,New Delhi,1,1,0,0,4,1,3652
Masters,2017,New Delhi,0,0,1,0,4,0,3653
Bachelors,2016,Bangalore,1,1,1,0,3,0,3655
Bachelors,2017,Bangalore,1,1,1,0,4,0,3656
Bachelors,2018,Bangalore,1,1,1,0,2,1,3658
Bachelors,2017,Bangalore,1,0,0,0,2,0,3659
Bachelors,2015,New Delhi,1,1,0,0,2,0,3660
Bachelors,2012,New Delhi,1,0,0,0,0,0,3669
Masters,2017,New Delhi,0,0,0,0,2,0,3672
Masters,2016,Bangalore,1,1,1,0,1,1,3673
Masters,2013,New Delhi,1,0,0,1,2,1,3678
Masters,2017,New Delhi,0,1,1,0,2,0,3679
Bachelors,2016,Pune,1,0,1,1,5,0,3686
Bachelors,2015,Pune,1,1,1,0,5,1,3687
Bachelors,2017,Bangalore,1,0,1,0,3,0,3689
Masters,2017,Bangalore,1,1,1,0,5,1,3691
Masters,2017,Pune,1,1,1,0,2,0,3693
Bachelors,2016,Pune,1,1,1,0,4,0,3695
Bachelors,2015,Bangalore,1,1,1,0,3,0,3699
Bachelors,2013,Bangalore,0,1,1,0,4,0,3700
Bachelors,2014,Pune,0,1,0,0,5,1,3702
Bachelors,2015,Pune,1,1,1,0,0,0,3703
Masters,2015,Bangalore,1,1,1,0,0,0,3705
Masters,2017,Bangalore,0,1,1,0,1,0,3708
Bachelors,2015,New Delhi,0,1,0,0,3,1,3713
Bachelors,2017,Bangalore,1,1,1,0,0,0,3714
Bachelors,2017,Pune,0,0,0,0,2,1,3715
Bachelors,2015,Bangalore,1,1,1,1,2,0,3717
Bachelors,2015,Pune,0,1,0,0,0,1,3719
Masters,2015,Pune,1,1,1,0,3,0,3720
Masters,2014,New Delhi,1,1,0,0,5,0,3721
Bachelors,2018,Pune,0,1,0,0,0,1,3722
Masters,2017,New Delhi,0,1,0,0,5,0,3727
Bachelors,2015,Bangalore,1,1,1,0,2,0,3730
Bachelors,2015,Bangalore,1,1,1,0,2,1,3731
Masters,2016,Bangalore,0,1,1,0,2,1,3736
Bachelors,2016,New Delhi,1,1,1,0,2,0,3739
Bachelors,2012,Bangalore,1,1,1,0,1,1,3741
Bachelors,2015,Bangalore,1,1,1,0,0,0,3743
PHD,2016,Pune,1,1,0,0,4,0,3747
Bachelors,2012,Bangalore,1,1,1,0,0,0,3749
Bachelors,2017,Bangalore,1,0,0,0,2,0,3751
Masters,2017,Pune,0,1,1,0,2,0,3752
Masters,2013,New Delhi,1,1,1,0,2,0,3753
Bachelors,2014,Bangalore,1,1,1,0,1,0,3755
Bachelors,2017,Pune,0,1,0,0,3,1,3756
Bachelors,2014,Pune,0,1,0,1,1,1,3758
Bachelors,2013,Bangalore,1,1,0,0,1,0,3760
Bachelors,2015,Pune,0,1,0,0,3,1,3761
Bachelors,2016,Pune,1,0,1,0,5,0,3766
Bachelors,2017,New Delhi,1,1,0,0,1,1,3767
Bachelors,2012,Bangalore,1,1,0,0,5,0,3771
Bachelors,2015,Bangalore,1,0,1,0,1,0,3772
Masters,2014,New Delhi,1,0,1,0,5,0,3773
Bachelors,2016,Bangalore,1,1,0,0,0,0,3774
Masters,2017,Bangalore,0,0,1,1,2,1,3775
Masters,2017,New Delhi,0,1,0,0,2,0,3777
Bachelors,2017,New Delhi,0,1,1,0,0,0,3778
Bachelors,2014,Bangalore,1,0,0,0,4,0,3779
Masters,2018,New Delhi,1,1,1,0,2,1,3780
Bachelors,2014,Bangalore,1,1,1,0,3,0,3783
Bachelors,2012,New Delhi,1,0,1,0,3,0,3787
Bachelors,2018,Bangalore,1,1,1,0,1,1,3788
Bachelors,2016,Bangalore,1,0,1,1,1,0,3789
Bachelors,2016,Bangalore,1,1,1,1,1,0,3791
Bachelors,2015,Bangalore,1,0,1,0,5,0,3793
Masters,2016,Bangalore,1,1,1,0,2,1,3795
Bachelors,2016,Pune,0,1,0,0,3,1,3796
Bachelors,2013,Pune,1,1,1,0,1,0,3797
Bachelors,2017,Pune,1,1,0,0,1,0,3800
Bachelors,2014,Bangalore,1,1,1,0,2,1,3801
Bachelors,2012,Bangalore,1,0,1,1,2,0,3806
Bachelors,2015,Bangalore,1,1,0,0,3,1,3807
Masters,2013,New Delhi,1,0,0,0,2,0,3808
Bachelors,2015,Bangalore,1,1,0,0,4,0,3809
Bachelors,2012,New Delhi,1,1,0,0,4,0,3810
Bachelors,2013,Pune,0,1,1,0,2,1,3811
Masters,2016,New Delhi,1,1,0,0,1,0,3812
Bachelors,2014,New Delhi,1,0,1,0,5,0,3813
Bachelors,2015,Bangalore,1,0,1,0,0,0,3814
Bachelors,2013,Bangalore,1,1,1,0,2,0,3816
Bachelors,2012,Pune,1,0,1,0,3,0,3817
Bachelors,2013,Pune,1,1,1,0,5,0,3818
Bachelors,2016,Bangalore,1,0,1,0,3,0,3820
Bachelors,2014,Bangalore,1,1,0,0,0,0,3822
Bachelors,2016,New Delhi,1,1,1,0,3,0,3824
Bachelors,2017,Pune,1,1,1,0,1,0,3827
Bachelors,2014,Bangalore,1,1,1,1,0,0,3830
Masters,2016,New Delhi,1,1,0,0,5,0,3831
Bachelors,2016,Pune,1,1,1,0,3,0,3836
Bachelors,2017,Bangalore,1,1,0,0,1,1,3837
Bachelors,2014,Pune,0,1,0,0,2,1,3838
Masters,2017,Pune,0,0,1,0,5,0,3839
Bachelors,2016,Bangalore,1,1,0,0,4,0,3840
Bachelors,2015,Bangalore,0,1,1,0,1,0,3841
